list_place,A,B,C,mu_a-ea0,mu_b-ea0,mu_cea0,e,e_tot,zpe,harm_freq,formula,iupac_name,canonical_smi,internal_smi,weight,charge,name,multiplicity,distance,log_column,log_column_unc,mu_a,mu_b,mu_c
1569,3651.84662,3305.6935,1904.77134,-0.2511166,-0.3331821,0.6559463,-271.66964351072,,,[],C5H10O,(2R)-2-methylbut-3-en-1-ol,CC(CO)C=C,C=C[C@@H](C)CO,86.13,0,geom1571,1,0.091868944,11.753303921577800,1.4329013550769000,-0.6382747270631920,-0.8468644205115910,1.667249180661930
1552,0,289.31931,289.31931,0.0,0.0,-2.2983333,-397.87809427663700,,,[],C9HN,"nona-2,4,6,8-tetraynenitrile",C#CC#CC#CC#CC#N,C#CC#CC#CC#CC#N,123.11,0,geom1554,1,0.08531881,12.045269992725400,1.4330229475845300,0.0,0.0,-5.841780510558620
1374,22950.17036,8124.18817,6478.86404,0.1422512,0.2332905,-0.2730925,-493.554784243426,,,[],H2O2P+,hydroxy(oxo)phosphanium,O[PH+]=O,O=[PH2]O,64.989,0,geom1375,1,0.058760796,12.302095831591900,1.4330248182852800,0.3615664828785170,0.5929653006369770,-0.6941318929155010
247,8046.4953,1007.60393,957.60973,-0.0051417,-0.0184082,0.0343341,-273.853214304236,,,[],C7H12,"(2Z,4Z)-hepta-2,4-diene",CCC=CC=CC,C/C=C\C=C/CC,96.17,0,geom248,1,0.06315908,11.69464344545700,1.4330845615310700,-0.01306889773173420,-0.04678897703586560,0.08726857685417980
1907,8623.22426,955.60267,914.04254,-0.0054611,-0.7800826,-0.4650601,-323.309886319506,,,[],C5H5NO,5-hydroxypent-3-ynenitrile,C(C#CCO)C#N,N#CCC#CCO,95.1,0,geom1909,1,0.05786892,11.856394894917800,1.4331483967957800,-0.01388073154847110,-1.9827721807389300,-1.1820648590952600
1860,19685.25163,3944.8446,3319.74184,-0.6379216,-0.180071,-0.3280961,-550.64365884675,,,[],C2H2OS,hydroxysulfanylethyne,C#CSO,C#CSO,74.1,0,geom1862,1,0.067958646,12.4290223055963,1.4332125879247300,-1.6214349633903700,-0.45769482534008500,-0.8339370980572280
102,7912.98764,1074.1708,975.97349,0.2960928,0.8182865,-1.4578533,-323.318489497841,,,[],C5H5NO,5-hydroxypent-2-ynenitrile,C(CO)C#CC#N,N#CC#CCCO,95.1,0,geom103,1,0.03727579,11.868450495635900,1.4332170878789900,0.7525928238331360,2.0798768080126700,-3.7054934526657100
104,46854.20951,1451.51164,1407.89597,8E-06,6.5E-06,-8.82E-05,-230.796171125215,,,[],C6H4,"(E)-hex-3-en-1,5-diyne",C#CC=CC#C,C#C/C=C/C#C,76.1,0,geom105,1,0.0375615,12.107607941503800,1.4332171587409100,2.03339716152E-05,1.652135193735E-05,-0.00022418203705758
1710,17718.43558,3452.06914,3279.45117,0.9795634,-0.3009466,1.8142107,-226.088757988113,,,[],C3H4N2,aziridine-2-carbonitrile,C1C(N1)C#N,N#CC1CN1,68.08,0,geom1712,1,0.05297769,11.881463837413900,1.4332220356924500,2.4898017963611,-0.7649299527613690,4.611263609724020
817,0,57178.54442,57178.54442,0.0,0.0,-0.6152876,-92.6756638722343,,,[],CHN,formonitrile,C#N,[C]#N,27.025,0,geom818,2,0.07227806,12.918233162431200,1.433297823643530,0.0,0.0,-1.5639050741980700
1844,0,56109.27361,56109.27361,0.0,0.0,0.2361556,-92.8253607823967,,,[],CN-,cyanide,[C-]#N,[C-]#N,26.017,-1,geom1846,1,0.06362137,12.886496831087800,1.4334016733123500,0.0,0.0,0.6002476583963160
384,21096955950.1096,2383.37486,2383.37459,6.19E-05,-0.0007688,-2.0284773,-190.765487329974,,,[],C5H2,"penta-1,2-dien-4-yne",C#C[C-]=C=[CH+],[C-]=C=C=C=[CH+],62.07,0,geom385,2,0.05194602,11.853028781116,1.4336271239804100,0.00015733410537261,-0.00195409467222072,-5.1558749800346900
1786,278835.00231,10332.81859,9963.61581,5.91E-05,-0.0006022,2.1183268,-131.66790905474,,,[],C2H2N+,acetonitrile,[CH2+]C#N,[CH2+]C#N,40.04,1,geom1788,1,0.05741138,12.028793128230700,1.433664696370980,0.00015021721530729,-0.00153063971333418,5.384249627864680
1059,8632.15819,457.30362,444.83459,0.1433627,1.1276831,-1.0288897,-363.538975995304,,,[],,,,C#CCCC#CCC#N,,0,geom1060,1,0.052869115,11.954284430988000,1.4336773013085100,0.3643916340598040,2.866284518292590,-2.615176744371460
888,20826.68792,7068.62983,5277.4501,-0.0001967,1.2029427,-0.4775398,-244.978865239192,,,[],CH3NO2,N-hydroxyformamide,C(=O)NO,O=CNO,61.04,0,geom889,1,0.052099895,11.87953810795320,1.4337665789202800,-0.00049996152708873,3.0575753395640100,-1.2137850922910400
1696,290600.72359,10591.59252,10219.13505,-0.0003362,-0.0016826,-1.7305045,-115.288369916884,,,[],C3H2,prop-1-yne,[CH2+]C#[C-],[C-]#C[CH2+],38.05,0,geom1698,1,0.049222168,12.515797446841900,1.433777031375150,-0.00085453515712878,-0.00427674257996694,-4.398503672871980
878,15456.29582,5612.70706,4638.14634,-0.2323431,0.4111508,0.9687184,-230.186966276007,,,[],C2H6O2,"ethane-1,2-diol",C(CO)O,OCCO,62.07,0,geom879,1,0.049959183,11.902079699364800,1.4338169422318800,-0.5905572500484470,1.0450410870958500,2.462236556090250
849,8988.29388,455.41066,440.5848,-0.058144,-0.6402465,-1.4388,-363.539835077441,,,[],,,,C#CCC#CCCC#N,,0,geom850,1,0.05916825,11.938785648716800,1.4339227097514000,-0.1477873056992740,-1.6273442697163900,-3.6570647949937200
676,794317.16104,5739.74731,5698.56936,5.2E-06,0.7095955,-0.7439704,-511.71055255612300,,,[],,,,O[C+]=S,,1,geom677,1,0.047607515,12.09583353307580,1.433944142311830,1.321708154988E-05,1.8036118444092100,-1.8909841245186200
792,0,11067.27434,11067.27434,,,,,,,[],C2HN,ethynylazanide,[C+]#C[NH-],[C+]#C[N-],39.04,0,geom793,2,0.06774551,12.709870023444900,1.4339761495952,,,
18,4443.7882,529.34242,474.38987,-1E-07,1.9786645,4.7E-05,-377.13497205123700,,,[],,,,N#CC#CCC#CC#N,,0,geom19,1,0.045810763,11.869699695367100,1.4340405890570700,-2.5417464519E-07,5.029263472375490,0.00011946208323930000
1929,303465.0344,27563.41619,25268.32068,0.0,0.0,2.29E-05,-151.496166011974,,,[],H2O2,hydrogen peroxide,OO,OO,34.015,0,geom1931,1,0.06063542,12.180047198657400,1.434070447735460,0.0,0.0,5.820599374851E-05
571,4281.73887,872.79561,732.64033,-2.68E-05,2.7242393,2.9E-06,-340.321339272946,,,[],C6H4N2,hex-3-ynedinitrile,C(C#CCC#N)C#N,N#CCC#CCC#N,104.11,0,geom572,1,0.08596125,11.867096070262900,1.4340975038931600,-6.811880491092E-05,6.924325574901540,7.37106471051E-06
927,2203.72371,603.6584,482.58195,0.0025833,-0.714877,0.0080895,-501.453939582111,,,[],C11H12O,"7-methoxy-1,2-dihydronaphthalene",COC1=CC2=C(C=CCC2)C=C1,COc1ccc2c(c1)CCC=C2,160.21,0,geom928,1,0.03840329,11.783746280077000,1.4341851367717000,0.00656609360919327,-1.8170360782949200,0.02056145792264510
1945,195082.24789,30025.03209,26020.29471,-0.00209,-0.6803947,0.0760879,-115.02111852269,,,[],CH4O,methanol,CO,[CH2]O,32.042,0,geom1947,2,0.084064305,12.261447180329500,1.4342089039649200,-0.005312250084471,-1.7293908146165600,0.19339614985752200
906,29770.49901,2464.43989,2343.91834,-0.0001504,-1.0092815,-1.6966386,-247.182165341917,,,[],C3H5NO,2-methoxyacetonitrile,COCC#N,COCC#N,71.08,0,geom907,1,0.058394503,11.888129725067500,1.4342249640002800,-0.00038227866636576,-2.56533767159331,-4.3124251417065800
634,22076.98987,10732.83338,7993.49233,3E-07,-1E-07,0.8628198,-476.740614805899,,,[],C2H4S,thiirane,C1CS1,C1CS1,60.12,0,geom635,1,0.07631635,12.542452696154700,1.4342668333091400,7.6252393557E-07,-2.5417464519E-07,2.1930691652790700
1928,19297.65835,612.04789,597.63028,-4.83E-05,0.11819,-0.3709994,-340.33143590911,,,[],C6H4N2,hex-2-ynedinitrile,C(CC#N)C#CC#N,N#CC#CCCC#N,104.11,0,geom1930,1,0.060605507,11.880573941256100,1.4343884910237200,-0.00012276635362677,0.300409013150061,-0.9429864086070290
873,2021.34264,1288.63558,786.94599,-0.0001044,-0.0003228,2.6941049,-737.348473036725,,,[],C6H2N2S,"thiophene-3,4-dicarbonitrile",C1=C(C(=CS1)C#N)C#N,N#Cc1cscc1C#N,134.16,0,geom874,1,0.048069723,11.870522554782200,1.434419451806300,-0.00026535832957836,-0.0008204757546733200,6.847731570621410
484,17656.02729,4059.67581,3300.73341,-0.2862607,1.2467983,0.0,-265.799147504625,,,[],C3H2O2,3-methylideneoxiran-2-one,C=C1C(=O)O1,C=C1OC1=O,70.05,0,geom485,1,0.08688424,11.972649264439600,1.4344761780837700,-0.7276021185434100,3.1690451552599500,0.0
1870,3413012367285.82,4739.02458,4739.02457,7.5E-06,-7.41E-05,0.6601147,-189.213806814092,,,[],C3H2O,prop-2-ynal,C#CC=O,[C]#C[C]=O,54.05,0,geom1872,3,0.069029264,12.308741216165500,1.4345217443366400,1.906309838925E-05,-0.00018834341208579,1.677844196572030
211,12315.91021,11547.65652,5959.70847,-6.2E-06,0.2697972,-1.1005337,-264.383438053499,,,[],CHO3-,hydrogen carbonate,C(=O)(O)[O-],O=C([O-])O,61.017,-1,geom212,1,0.05710235,11.8942313114146,1.4345451531046200,-1.575882800178E-05,0.6857560758325550,-2.7972776271713800
607,2349.88361,480.39786,426.32647,1.0063671,-0.800101,1.1834824,-838.046097312036,,,[],C10H7NS,2-(1-benzothiophen-2-yl)acetonitrile,C1=CC=C2C(=C1)C=C(S2)CC#N,N#CCc1cc2ccccc2s1,173.24,0,geom608,1,0.06741953,11.838184779579100,1.4345568076115100,2.5579300057338900,-2.0336538779116400,3.0081121910861000
570,5587.03368,1674.90759,1382.59006,0.4367259,-0.1954536,3.6066934,-362.590043589605,,,[],,,,[O-]C1=C[NH+]2CCC2=C1,,0,geom571,1,0.085950255,11.88424653877710,1.4346934601836500,1.1100465067778300,-0.49679349431108200,9.167300152541150
0,283473.52344,2206.61832,2189.58247,-0.0006338,0.0008722,2.9522324,-207.831391086993,,,[],C4H2N+,but-2-ynenitrile,[CH2+]C#CC#N,C=C=[C+]C#N,64.07,1,geom1,1,0.0076211393,11.82778637487560,1.434713444452730,-0.00161095890121422,0.00221691125534718,7.503826227884220
117,6793.01071,458.17835,432.67713,1.4E-06,-1.1597731,-0.8982308,-363.549549767282,,,[],,,,C#CC#CCCCC#N,,0,geom118,1,0.04968284,11.985257032421900,1.4347342535911800,3.55844503266E-06,-2.9478491619340600,-2.2830749488873000
1332,5487.14702,2293.65122,1907.36206,-0.0913112,-0.553972,0.4603838,-271.67082520323,,,[],C5H10O,(Z)-pent-3-en-1-ol,CC=CCCO,C/C=C\CCO,86.13,0,geom1333,1,0.06749542,11.734392674342300,1.4348490854612300,-0.23208991861873100,-1.408056365451950,1.1701788901622400
1238,621870.65405,11112.59546,10917.50376,-0.6861946,1.1940561,0.0,-168.489958247831,,,[],CHNO,hydroxyazaniumylidynemethane,[C-]#[N+]O,[C-]#[N+]O,43.025,0,geom1239,1,0.06822917,12.048824747188600,1.4348605348452900,-1.7441326898629400,3.0349878555445500,0.0
1772,10164.13226,10153.53362,5079.4152,0.0004084,-0.0004855,-0.0005717,-623.681613147801,,,[],O3S,sulfur trioxide,O=S(=O)=O,O=S(=O)=O,80.07,0,geom1774,1,0.048948966,11.834840731654100,1.4348777426117700,0.0010380492509559600,-0.00123401790239745,-0.0014531164465512300
270,1481.23348,957.63159,581.61314,1.5E-06,0.773077,-1.4694815,-798.746707933902,,,[],C9H5NS,1-benzothiophene-3-carbonitrile,C1=CC=C2C(=C1)C(=CS2)C#N,N#Cc1csc2ccccc12,159.21,0,geom271,1,0.038213644,11.86594566223610,1.4349445804035100,3.81261967785E-06,1.9649657217955000,-3.73504938875769
417,6186.98802,1294.96701,1180.13981,0.7656348,-0.5137658,1.750049,-324.568160029208,,,[],C5H7NO,(Z)-5-hydroxypent-3-enenitrile,C(C=CCO)C#N,N#CC/C=C\CO,97.12,0,geom418,1,0.039675273,11.731037615872600,1.4351997386293600,1.9460495363511700,-1.305862399257570,4.448180836401140
1771,95410.65231,12865.38341,11336.7156,-0.5476459,-0.7815244,0.0,-205.640395696485,,,[],HNO2,nitrous acid,N(=O)O,O=NO,47.014,0,geom1773,1,0.048920777,12.174850478063500,1.4352036365832900,-1.3919770232225800,-1.9864368707732800,0.0
1715,6658.73743,1007.09297,968.71207,0.7229938,-0.2703152,-0.2213011,-310.970590259607,,,[],C6H12O,(Z)-hex-3-en-1-ol,CCC=CCCO,CC/C=C\CCO,100.16,0,geom1717,1,0.054818936,11.70725439178240,1.4352158362432300,1.8376669258957000,-0.6870727004946390,-0.562491285726567
1071,42589.87758,9842.87387,7995.13246,1.1326098,1.2572043,0.0,-548.775869117816,,,[],HO2S+,hydroxy(oxo)sulfanium,O[S+]=O,O=S=[OH+],65.07,1,geom1072,1,0.055926938,11.978448034224700,1.435237137565080,2.8788069405371700,3.195494568838420,0.0
1039,678959578890.35,10989.74421,10989.74403,6E-07,0.0004137,1.8859963,-130.976062761349,,,[],C2H2N+,acetonitrile,[CH2+]C#N,[CH+]C#N,40.04,1,geom1040,2,0.046938024,12.246862523040900,1.4353043482008900,1.52504787114E-06,0.00105152050715103,4.793724403821530
1456,4837042980236.24,1517.91155,1517.91155,0.0,2.36E-05,-0.6901804,-549.956116152406,,,[],C4HS+,"buta-1,3-diyne-1-thiol",[C+]#CC#CS,[C+]#CC#C[S],81.12,1,geom1458,2,0.05414805,12.031771570377600,1.4353146033094500,0.0,5.998521626484E-05,-1.7542635828709200
1801,19565.51022,1430.98924,1367.83566,2.5E-06,-0.026858,-2.084986,-286.488218204098,,,[],C4H7NO,propyl cyanate,CCCOC#N,CCCOC#N,85.1,0,geom1803,1,0.061690636,11.844750965999900,1.43532542789419,6.35436612975E-06,-0.0682662262051302,-5.299505767761170
1461,6378.32258,1852.77243,1574.7992,0.3743014,0.3500423,-0.035465,-645.330863403808,,,[],C3H5NOS,2-[(S)-methylsulfinyl]acetonitrile,CS(=O)CC#N,C[S@](=O)CC#N,103.15,0,geom1463,1,0.05658297,11.731494325159400,1.435447588908450,0.9513792553912030,0.8897187740399150,-0.0901430379166335
497,22331.26469,858.73849,835.71675,0.0001669,-0.8401278,2.2137343,-323.299388331334,,,[],,,,COCC#CC#N,,0,geom498,1,0.04736953,11.8572022795011,1.435569053762820,0.00042421748282211,-2.1353918547925500,5.6267513024743300
707,15416.15029,2761.89165,2413.41635,0.0012687,0.2970402,-0.5263807,-232.357764366143,,,[],C4H8O,(Z)-1-methoxyprop-1-ene,CC=COC,C/C=C\OC,72.11,0,geom708,1,0.03979533,11.806653023067500,1.4355970824804500,0.00322471372352553,0.7550008744216660,-1.3379262765736400
1850,25961.92441,22140.67642,14260.24234,-2.29E-05,0.8503798,-6.35E-05,-153.743731663795,,,[],C2H4O,oxirane,C1CO1,C1CO1,44.05,0,geom1852,1,0.064873904,12.066941500832900,1.435605251301140,-5.820599374851E-05,2.1614498394174300,-0.00016140089969565
435,2620.19785,623.49987,505.567,-0.420117,0.2625073,-0.4181581,-801.180245166799,,,[],C9H9NS,6-methyl-1-benzothiophen-2-amine,CC1=CC2=C(C=C1)C=C(S2)N,Cc1ccc2cc(N)sc2c1,163.24,0,geom436,1,0.04386821,11.63337600409060,1.4357021198270400,-1.0678308941328700,0.6672269983728490,-1.0628518670082500
749,14670.5634,446.97816,446.088,0.6081666,0.1882802,-0.8249339,-362.243074833071,,,[],,,,C#CC#CC#CC1CN1,,0,geom750,1,0.05313943,11.899918168340900,1.435747288950190,1.5458052977140900,0.47856053031302200,-2.0967728133770300
1840,2976.27677,896.02728,724.17925,-0.0427547,-0.3022558,0.4349135,-346.211945373049,,,[],,,,C#CC#CC1CC1C#C,,0,geom1842,1,0.06283683,12.295503282366600,1.4358003472222300,-0.10867160702704900,-0.7682576072161960,1.1054398455084100
172,1163.46676,759.9998,494.00182,-0.993172,-0.8316029,-0.9493276,-517.277569462799,,,[],C12H9N,2-naphthalen-1-ylacetonitrile,C1=CC=C2C(=C1)C=CC=C2CC#N,N#CCc1cccc2ccccc12,167.21,0,geom173,1,0.06442242,11.785012485819200,1.4358274218827900,-2.524391407126430,-2.1137237204647500,-2.4129500589907400
1345,8908.84054,3772.8219,2650.40039,0.0030914,-0.0976992,-1.3569806,-268.628055521209,,,[],C5H5O-,5-methylidene-2H-furan-2-ide,C=C1C=C[CH-]O1,[CH2-]c1ccco1,81.09,-1,geom1346,1,0.070784405,11.832151571013200,1.4358419769220200,0.007857554981403660,-0.24832659495346800,-3.449100625347130
1756,9872.00429,447.96333,429.66197,4E-07,-1.5636599,1.1488819,-377.14090861751,,,[],C7H2N2,"hepta-2,4-diynedinitrile",C(C#CC#CC#N)C#N,N#CC#CC#CCC#N,114.1,0,geom1758,1,0.041032236,11.868059880167500,1.435880805146790,1.01669858076E-06,-3.9744270028033100,2.9201664929771300
1044,16764.29863,6913.68854,5959.13925,0.2988527,0.5754411,-0.2315553,-193.052805361302,,,[],C3H6O,cyclopropanol,C1CC1O,OC1CC1,58.08,0,geom1045,1,0.048850685,12.095108145885400,1.435937991323170,0.7596077898657350,1.462625374202430,-0.5885548621936400
160,15071.74258,1255.1428,1219.28437,9.38E-05,0.0001742,-0.0001134,-267.835773589853,,,[],C4H10N2,"(E)-but-2-ene-1,4-diamine",C(C=CCN)N,NC/C=C/CN,86.14,0,geom161,1,0.062365003,11.768767150007600,1.4361023342173800,0.00023841581718822,0.00044277223192098,-0.00028823404764546
1276,2907.54436,2759.86942,1415.89146,-4.4E-06,1.3353164,0.0006546,-336.947576738143,,,[],C4N2O,,C(=C(C#N)C#N)=O,N#CC(=C=O)C#N,92.06,0,geom1277,1,0.08322699,11.840210645783600,1.4362998464915100,-1.118368438836E-05,3.394035721863880,0.0016638272274137400
66,7051.12065,970.28281,896.43591,0.0242591,-0.1213639,0.064167,-273.855951156451,,,[],C7H12,"(2E,4Z)-hepta-2,4-diene",CCC=CC=CC,C/C=C/C=C\CC,96.17,0,geom67,1,0.06306458,11.713231757455800,1.4363864424423500,0.06166048135128730,-0.3084762622137460,0.1630962445790670
230,16280.95223,2906.00185,2547.79528,4.53E-05,-0.1424587,0.646831,-268.608469802463,,,[],C3H7O2+,methoxymethylidene(methyl)oxidanium,COC=[O+]C,COC=[O+]C,75.09,1,geom231,1,0.061298024,11.848336585873500,1.436420411615740,0.00011514111427107000,-0.3620938952672870,1.644080399228930
1908,11122.79302,461.36129,442.98669,3.04E-05,0.3739371,1.9355224,-398.170705896658,,,[],,,,C#CC#CC#CC(=N)O,,0,geom1910,1,0.05795792,11.959687118248900,1.4364934734749700,7.726909213776E-05,0.9504532971587760,4.919607192772970
245,2272.93269,441.85557,370.7858,-0.0001908,1.0305995,1.713508,-517.221055439746,,,[],C12H9N,2-azulen-2-ylacetonitrile,C1=CC=C2C=C(C=C2C=C1)CC#N,N#CCc1cc2cccccc-2c1,167.21,0,geom246,1,0.06311554,11.734373608315100,1.4368424975836500,-0.00048496522302252,2.6195226224549100,4.355302879302270
103,11857.33886,580.75167,575.4008,-0.0106621,-0.0045178,0.083617,-311.917621471079,,,[],C8H12,"(3E)-octa-1,3,7-triene",C=CCCC=CC=C,C=C/C=C/CCC=C,108.18,0,geom104,1,0.037465613,11.667121808294200,1.4369262463070600,-0.02710035484480300,-0.011483102120393800,0.2125332130685220
1427,54266.18776,4442.61097,4106.42981,-2.19E-05,-0.1282014,0.8724246,-225.10731718087,,,[],CH4N2O,N'-hydroxymethanimidamide,C(=NO)N,N/C=N/O,60.056,0,geom1428,1,0.07710785,12.05537326381880,1.4369370202358400,-5.566424729661E-05,-0.3258554535786130,2.217482131600280
1041,31964.08045,4892.91319,4365.36349,0.0563247,-0.5601874,-1.5039384,-171.336036939929,,,[],C3H5N,propanenitrile,CCC#N,[CH2]CC#N,55.08,0,geom1042,2,0.048000075,11.885217711575600,1.4370316112574500,0.1431631063793320,-1.423854336349090,-3.822630092076160
935,23797.27441,542.67427,532.98757,-0.5434675,0.3689193,1.7630727,-360.130073773528,,,[],,,,N#CC#CC#CCO,,0,geom936,1,0.044477582,11.861116754281800,1.43709053735413,-1.3813565898479600,0.9376993218124320,4.481283779666750
802,17720.18804,1477.90691,1375.669,0.0212161,0.8962632,2.1365123,-247.168339497278,,,[],,,,CC#C[CH+]C#N,,1,geom803,1,0.070319235,11.91380021865030,1.4372509845627300,0.053925946898155600,2.27807380856854,5.430472557965710
492,44674.80889,10711.43572,9149.48228,-9E-07,-0.0801214,-0.116999,-190.794846125779,,,[],CH4O2,hydroperoxymethane,COO,COO,48.041,0,geom493,1,0.03037564,11.983376664618100,1.437353600789540,-2.28757180671E-06,-0.20364828417126100,-0.2973817931258480
699,2657.94547,851.04913,669.4003,-0.2966118,-7.3E-06,-1.8113565,-361.025156425365,,,[],,,,C#CC(C#C)C#CC#N,,0,geom700,1,0.035478286,12.130177636193700,1.4374296672686000,-0.7539119902416720,-1.855474909887E-05,-4.604008957001000
433,3293.36282,754.0624,628.58581,0.3614751,-0.2332781,-0.5011778,-383.31681880705100,,,[],,,,C#CC#CC(C#C)OC,,0,geom434,1,0.04380314,12.03792501827780,1.4375027087255700,0.9187780528751980,-0.5929337829809730,-1.2738668949210500
26,40185.93234,5039.13725,4477.65875,-0.6299345,-0.287734,0.0,-871.491393879458,,,[],OS2,,O=S=S,O=S=S,80.13,0,geom27,1,0.04999446,11.853962064766200,1.4375911226397500,-1.6011337803044000,-0.7313468735909950,0.0
1523,5452.62707,1348.92331,1142.83057,0.1774716,-0.5069189,-0.4964536,-308.48123222824,,,[],C6H8O,(E)-3-methylpent-2-en-4-yn-1-ol,CC(=CCO)C#C,C#C/C(C)=C/CO,96.13,0,geom1525,1,0.073734775,11.831721731929100,1.4375924198515200,0.45108780961301600,-1.2884593154760500,-1.2618591763329800
222,18602.0212,2099.33936,2053.4974,-0.3276651,0.355474,-0.2138842,-212.512320849367,,,[],C4H9N,(E)-but-1-en-1-amine,CCC=CN,CC/C=C/N,71.12,0,geom223,1,0.05973641,11.886050429952900,1.4377555330543000,-0.8328416053364590,0.9035247782427010,-0.54363940646747
472,2500.9137,1008.64905,718.766,-0.0012051,0.6926442,-0.7216,-459.592553566128,,,[],C10H6O,"naphtho[1,2-b]oxirene",C1=CC=C2C(=C1)C=CC3=C2O3,c1ccc2c3c(ccc2c1)O3,142.15,0,geom473,1,0.08489562,11.748522903701200,1.4378575135685000,-0.00306305864918469,1.760525937779110,-1.83412423969104
1146,285218.67439,2319.08791,2300.38549,-0.0018254,0.0010662,-0.9994923,-191.056135669751,,,[],C5H3+,"penta-1,2-dien-4-yne",C=C=CC#[C+],[C+]#C[C]=C=C,63.08,1,geom1147,2,0.0510383,12.135956277362800,1.4379287578463500,-0.00463970397329826,0.0027100100670157800,-2.5404560072263700
1274,0,1395.88293,1395.88293,0.0,0.0,1.256812,-245.591814058752,,,[],C5HN,"1-isocyanobuta-1,3-diyne",C#CC#C[N+]#[C-],[C-]#[N+]C#CC#C,75.07,0,geom1275,1,0.083033286,11.86859247017370,1.4380352541473400,0.0,0.0,3.1944974417053400
1833,2665.41619,606.43208,499.25285,-0.3131932,0.039565,-1.7377608,-515.0564393351,,,[],C10H7NO,2H-chromene-3-carbonitrile,C1C(=CC2=CC=CC=C2O1)C#N,N#CC1=Cc2ccccc2OC1,157.17,0,geom1835,1,0.057331707,11.703740200357900,1.4383770953716300,-0.796057704859207,0.1005641983694240,-4.416947347650910
1851,55102.0521,6025.47503,5431.53469,0.0042235,-0.1689238,0.4308812,-421.095268530093,,,[],H3NOSi,hydroxyiminosilane,N(=[SiH2])O,ON=[SiH2],61.115,0,geom1853,1,0.06521632,11.934237349144800,1.438495908356250,0.01073506613959970,-0.42936146929146500,1.0951907612904100
1068,13060.88911,815.09571,809.69652,-0.4786942,0.1927114,-0.1145353,-289.879996245717,,,[],C6H11N,"(3E)-hexa-3,5-dien-1-amine",C=CC=CCCN,C=C/C=C/CCN,97.16,0,geom1069,1,0.054881774,11.409258068717800,1.4385651488865500,-1.216719284395110,0.4898235171906820,-0.29111969239230200
340,0,1385.50622,1385.50622,0.0,0.0,0.4192766,-228.820926721276,,,[],C6H2,"hexa-1,3,5-triyne",C#CC#CC#C,[C]#CC#CC#C,74.08,0,geom341,2,0.033923898,12.083645537953500,1.4386401252239300,0.0,0.0,1.0656948104147000
556,11647.15432,3723.06458,3153.59791,0.1980305,0.820131,-0.1138594,-461.768636023663,,,[],CH7NOSi,aminosilyloxymethane,CO[SiH2]N,CO[SiH2]N,77.16,0,geom557,1,0.08273,11.871843916110000,1.4386562049737000,0.5033433207429830,2.084565059343200,-0.2894017259654630
1173,4578839007.16256,919.00283,919.00264,4.5E-06,-0.0013021,-1.9549946,-588.387379312295,,,[],C5S,"penta-2,4-diynylidynesulfanium",[C-]#CC#CC#[S+],[C-]#CC#CC#[S+],92.12,0,geom1174,1,0.044999514,11.92254028566320,1.4387505614260900,1.143785903355E-05,-0.00330960805501899,-4.96910058803366
